instance,task,episode,return,discounted_return
0,1,1,0,0.0
0,1,2,0,0.0
0,1,3,0,0.0
0,1,4,0,0.0
0,1,5,0,0.0
0,1,6,0,0.0
0,1,7,0,0.0
0,1,8,0,0.0
0,1,9,0,0.0
0,1,10,0,0.0
0,1,11,0,0.0
0,1,12,0,0.0
0,1,13,0,0.0
0,1,14,0,0.0
0,1,15,2.0,0.5307324994954107
0,1,16,2.0,0.3659130366181217
0,1,17,0,0.0
0,1,18,0,0.0
0,1,19,0,0.0
0,1,20,0,0.0
0,1,21,0,0.0
0,1,22,0,0.0
0,1,23,0,0.0
0,1,24,0,0.0
0,1,25,0,0.0
0,1,26,0,0.0
0,1,27,0,0.0
0,1,28,0,0.0
0,1,29,2.0,0.32109638222179293
0,1,30,0,0.0
0,1,31,0,0.0
0,1,32,0,0.0
0,1,33,0,0.0
0,1,34,0,0.0
0,1,35,0,0.0
0,1,36,0,0.0
0,1,37,0,0.0
0,1,38,0,0.0
0,1,39,0,0.0
0,1,40,0,0.0
0,1,41,0,0.0
0,1,42,2.0,0.39258302804605055
0,1,43,0,0.0
0,1,44,0,0.0
0,1,45,0,0.0
0,1,46,2.0,0.6109180518566092
0,1,47,0,0.0
0,1,48,2.0,0.38477062578793414
0,1,49,0,0.0
0,1,50,0,0.0
0,1,51,0,0.0
0,1,52,0,0.0
0,1,53,2.0,0.6823321230280849
0,1,54,0,0.0
0,1,55,0,0.0
0,1,56,0,0.0
0,1,57,0,0.0
0,1,58,2.0,0.29332708326420737
0,1,59,0,0.0
0,1,60,0,0.0
0,1,61,0,0.0
0,1,62,0,0.0
0,1,63,0,0.0
0,1,64,2.0,0.4848332920891604
0,1,65,0,0.0
0,1,66,2.0,0.3659130366181217
0,1,67,4.0,1.0271114203143537
0,1,68,0,0.0
0,1,69,2.0,0.337644313161381
0,1,70,0,0.0
0,1,71,0,0.0
0,1,72,0,0.0
0,1,73,0,0.0
0,1,74,0,0.0
0,1,75,2.0,0.6554455148756074
0,1,76,2.0,0.4254514064580374
0,1,77,2.0,0.317885418399575
0,1,78,4.0,1.2024275601536507
0,1,79,2.0,0.408686923492479
0,1,80,4.0,1.0078904077953492
0,1,81,2.0,0.32109638222179293
0,1,82,2.0,0.4128150742348272
0,1,83,4.0,1.6620069411531244
0,1,84,2.0,0.2962899830951589
0,1,85,2.0,0.5469783020444324
0,1,86,4.0,1.6548323320665288
0,1,87,2.0,0.7854220567156097
0,1,88,4.0,0.8880331638236052
0,1,89,4.0,1.0541658395150322
0,1,90,6.0,2.284611213400845
0,1,91,2.0,0.623322162898285
0,1,92,6.0,1.547016103801791
0,1,93,10.0,3.453475748004609
0,1,94,10.0,3.64820742132697
0,1,95,12.0,4.330883087522064
0,1,96,12.0,4.735401325927622
0,1,97,12.0,5.073901663604926
0,1,98,14.0,5.500788538452238
0,1,99,14.0,5.580892689328763
0,1,100,14.0,5.307883187486694
0,1,101,12.0,5.137810334301407
0,1,102,14.0,5.922610860798621
0,1,103,16.0,5.924120930114865
0,1,104,16.0,6.23226902934474
0,1,105,14.0,5.560884502598783
0,1,106,12.0,4.857467197076047
0,1,107,14.0,5.7951224630951
0,1,108,14.0,5.316021011338261
0,1,109,16.0,6.161401600679109
0,1,110,16.0,6.155071611734876
0,1,111,14.0,5.53768764699915
0,1,112,14.0,5.687536877796106
0,1,113,14.0,4.795348193193183
0,1,114,14.0,5.600201632477353
0,1,115,14.0,5.315289885904819
0,1,116,14.0,5.880872522908977
0,1,117,14.0,5.663210335117605
0,1,118,14.0,5.350527755653173
0,1,119,14.0,5.950283425613509
0,1,120,14.0,5.310099399727103
0,1,121,14.0,5.67707548961415
0,1,122,14.0,5.69061328933601
0,1,123,14.0,5.821241199560645
0,1,124,14.0,5.40230736639259
0,1,125,14.0,5.795178961189291
0,1,126,14.0,5.5094321304442015
0,1,127,14.0,5.48770612413973
0,1,128,12.0,4.776279839321015
0,1,129,14.0,5.515343300959881
0,1,130,14.0,6.066045632184715
0,1,131,14.0,5.400627208279601
0,1,132,14.0,5.357961783195643
0,1,133,16.0,6.336523029933649
0,1,134,14.0,5.7098377691911875
0,1,135,14.0,5.6535612112511044
0,1,136,14.0,5.3038094927151835
0,1,137,16.0,6.4024283505442785
0,1,138,14.0,5.56226499918755
0,1,139,12.0,4.7282445263259305
0,1,140,14.0,5.680010451336766
0,1,141,14.0,5.7957649679397845
0,1,142,14.0,4.951727371457956
0,1,143,14.0,5.609228271816878
0,1,144,14.0,5.514891127344244
0,1,145,14.0,5.242813444616833
0,1,146,16.0,6.332531581441776
0,1,147,14.0,5.495696940450306
0,1,148,14.0,5.585819853330235
0,1,149,12.0,4.802575250365373
0,1,150,14.0,5.678264613505782
0,1,151,14.0,5.427041783621588
0,1,152,14.0,5.338741047188795
0,1,153,14.0,5.204871039005552
0,1,154,14.0,5.168030325596409
0,1,155,14.0,5.743478707006755
0,1,156,14.0,5.935646861301868
0,1,157,14.0,5.242279901899318
0,1,158,14.0,5.6580954806540085
0,1,159,14.0,5.5177848787364745
0,1,160,14.0,5.772105214536751
0,1,161,14.0,5.46230857607816
0,1,162,14.0,5.634579863398101
0,1,163,14.0,5.696326063194719
0,1,164,14.0,5.245296109533057
0,1,165,14.0,5.480071652262656
0,1,166,14.0,5.512210210218014
0,1,167,14.0,5.005155694261526
0,1,168,14.0,5.357945826649637
0,1,169,14.0,5.844537567737635
0,1,170,16.0,6.0164613391604504
0,1,171,14.0,5.44791047590824
0,1,172,14.0,5.196804173701942
0,1,173,16.0,5.657349757208055
0,1,174,14.0,5.504758435640671
0,1,175,14.0,5.448490032166598
0,1,176,16.0,6.4408932912023555
0,1,177,12.0,4.760863566309671
0,1,178,14.0,4.949656636274618
0,1,179,16.0,6.092685404414565
0,1,180,16.0,5.999500427360136
0,1,181,16.0,6.317352619496658
0,1,182,14.0,5.3512497468876425
0,1,183,14.0,5.7753486037390065
