instance,task,episode,return,discounted_return
0,1,1,0,0.0
0,1,2,0,0.0
0,1,3,0,0.0
0,1,4,0,0.0
0,1,5,2.0,0.4005540537149786
0,1,6,0,0.0
0,1,7,0,0.0
0,1,8,0,0.0
0,1,9,0,0.0
0,1,10,0,0.0
0,1,11,2.0,1.0943132847815225
0,1,12,0,0.0
0,1,13,0,0.0
0,1,14,0,0.0
0,1,15,2.0,0.7544732938470083
0,1,16,0,0.0
0,1,17,0,0.0
0,1,18,0,0.0
0,1,19,0,0.0
0,1,20,2.0,0.39258302804605055
0,1,21,0,0.0
0,1,22,0,0.0
0,1,23,2.0,0.35504505351752685
0,1,24,2.0,0.337644313161381
0,1,25,0,0.0
0,1,26,0,0.0
0,1,27,0,0.0
0,1,28,0,0.0
0,1,29,0,0.0
0,1,30,0,0.0
0,1,31,0,0.0
0,1,32,0,0.0
0,1,33,0,0.0
0,1,34,0,0.0
0,1,35,0,0.0
0,1,36,0,0.0
0,1,37,2.0,0.9896773192004139
0,1,38,0,0.0
0,1,39,2.0,0.5987607826246626
0,1,40,0,0.0
0,1,41,2.0,0.7394592752994529
0,1,42,0,0.0
0,1,43,0,0.0
0,1,44,0,0.0
0,1,45,2.0,0.4384745387329446
0,1,46,0,0.0
0,1,47,0,0.0
0,1,48,2.0,0.5868454430504318
0,1,49,4.0,0.8457761879578651
0,1,50,4.0,1.4497203879112894
0,1,51,0,0.0
0,1,52,2.0,0.28176882580853535
0,1,53,0,0.0
0,1,54,2.0,0.38865719776559005
0,1,55,0,0.0
0,1,56,2.0,1.4211064545445842
0,1,57,0,0.0
0,1,58,6.0,3.0840515495965777
0,1,59,4.0,2.016004249620346
0,1,60,0,0.0
0,1,61,0,0.0
0,1,62,2.0,0.7032184131160445
0,1,63,0,0.0
0,1,64,2.0,1.5094385744072651
0,1,65,0,0.0
0,1,66,0,0.0
0,1,67,0,0.0
0,1,68,6.0,1.2731126364792484
0,1,69,2.0,1.3514580981205662
0,1,70,4.0,1.7523559312960106
0,1,71,2.0,1.524685428694207
0,1,72,0,0.0
0,1,73,2.0,1.6194557364425168
0,1,74,6.0,1.6232164206587747
0,1,75,2.0,0.8013693059030811
0,1,76,10.0,2.6082824873390003
0,1,77,0,0.0
0,1,78,8.0,3.299650266843488
0,1,79,4.0,2.934019131931266
0,1,80,6.0,1.3245904454073278
0,1,81,6.0,3.716034695516359
0,1,82,14.0,4.988637699815872
0,1,83,8.0,2.1358263318919306
0,1,84,16.0,6.5964960261433285
0,1,85,12.0,5.118535893407648
0,1,86,14.0,5.653351385791874
0,1,87,16.0,6.407821903532026
0,1,88,16.0,6.210945181343082
0,1,89,16.0,6.239499044381076
0,1,90,14.0,5.191863160195428
0,1,91,14.0,5.303657104593209
0,1,92,16.0,6.242340331574282
0,1,93,16.0,6.125197441723942
0,1,94,16.0,6.481382534057222
0,1,95,16.0,6.596190211524514
0,1,96,16.0,6.6102103809344515
0,1,97,14.0,5.788194172077444
0,1,98,16.0,6.375019682666029
0,1,99,16.0,6.348120882291887
0,1,100,16.0,6.385794184849588
0,1,101,16.0,6.13359295549138
0,1,102,14.0,5.6818204941434844
0,1,103,16.0,6.327541215879511
0,1,104,16.0,6.515957328909161
0,1,105,16.0,6.669113072706238
0,1,106,16.0,6.772190640996346
0,1,107,16.0,5.559213337353749
0,1,108,16.0,6.440306906615197
0,1,109,16.0,7.095316655001084
0,1,110,16.0,6.5573830492390295
0,1,111,16.0,6.147428493823592
0,1,112,16.0,6.506022136256433
0,1,113,16.0,6.290887701756794
0,1,114,16.0,6.533162657263066
0,1,115,16.0,6.719493193100083
0,1,116,18.0,6.502228391701681
0,1,117,16.0,6.419272140580432
0,1,118,16.0,6.672333316549631
0,1,119,16.0,6.587782101418511
0,1,120,16.0,6.1008986086895725
0,1,121,16.0,6.269508653905481
0,1,122,16.0,6.772077112252341
0,1,123,18.0,7.279123662666638
0,1,124,16.0,6.246978795955471
0,1,125,14.0,6.1503847778202445
0,1,126,16.0,6.306142611427695
0,1,127,16.0,6.410588957648198
0,1,128,16.0,6.393026536005505
0,1,129,14.0,5.982276691816042
0,1,130,14.0,5.765460094873939
0,1,131,16.0,6.38392154151503
0,1,132,18.0,7.270331976512596
0,1,133,16.0,6.036994190318153
0,1,134,16.0,6.179573198766702
0,1,135,16.0,6.5800897132142016
0,1,136,16.0,6.369080264422859
0,1,137,14.0,5.768062170890817
0,1,138,16.0,6.243743372046846
0,1,139,16.0,6.068639357355872
0,1,140,14.0,5.23767587514345
0,1,141,16.0,6.2035248547599044
0,1,142,14.0,6.074754976047551
0,1,143,16.0,6.129962955746975
0,1,144,16.0,6.2151014890186564
0,1,145,16.0,6.621903309765034
0,1,146,18.0,7.5330352680949195
0,1,147,12.0,4.912380347165937
0,1,148,16.0,6.785333821941876
0,1,149,16.0,6.517469771953904
0,1,150,14.0,5.828321113450019
0,1,151,16.0,6.42334705121132
0,1,152,16.0,6.4096865726733565
0,1,153,16.0,6.432937032644966
0,1,154,14.0,5.747902735444026
0,1,155,16.0,6.263171472489672
0,1,156,16.0,6.629034812649874
0,1,157,16.0,6.314165438179963
0,1,158,16.0,6.453801496742589
0,1,159,16.0,6.23512046664394
0,1,160,16.0,6.531692473216418
0,1,161,16.0,6.1783420215444025
0,1,162,16.0,6.014580214974489
0,1,163,16.0,6.512554722440415
0,1,164,16.0,6.867853942105252
0,1,165,14.0,5.501195303014704
0,1,166,16.0,6.4881105036266975
0,1,167,16.0,6.775145903226316
0,1,168,16.0,6.384796465285016
0,1,169,14.0,5.676845682793585
0,1,170,16.0,5.946847231194481
0,1,171,14.0,5.743898973460775
0,1,172,16.0,5.862237473430703
0,1,173,14.0,5.6900116188297165
0,1,174,16.0,6.629839130766212
0,1,175,16.0,6.696920604640967
0,1,176,14.0,4.989747964398641
0,1,177,14.0,5.842631425013439
0,1,178,10.0,3.243068233281088
